"","iteration_num","imputation_method","rmse","rsquare","imputation_duration"
"754","126","imputePCA","0.626362876057329","0.802411100012984","0.0445301532745361"
"755","126","kNNimpute","0.877024410056025","0.721631526691787","0.000893831253051758"
"756","126","missForest",NA,NA,"0.0458228588104248"
"757","127","impDi","0.756225552068837","0.88161344496636","3.22364783287048"
"758","127","softImpute","0.46015881083946","0.979759045295395","0.00147199630737305"
"759","127","mice","1.21366031922156","0.737733138181628","0.308889865875244"
"760","127","imputePCA","0.253033064443023","0.99546643850151","0.0390200614929199"
"761","127","kNNimpute","0.60867175264784","0.947628272047411","0.000739812850952148"
"762","127","missForest","0.392243708126138","0.944286925262338","0.0428481101989746"
"763","128","impDi","0.903513034121225","0.925502845692255","3.08975791931152"
"764","128","softImpute","0.740571668389139","0.89863212935404","0.00184082984924316"
"765","128","mice","1.53598938432767","0.879498344211334","0.291915893554688"
"766","128","imputePCA","1.24150999359267","0.907248927021742","0.0325181484222412"
"767","128","kNNimpute","0.78390776469725","0.930242359344558","0.00113320350646973"
"768","128","missForest","0.436811408655224","0.965974425063992","0.0343601703643799"
"769","129","impDi","0.60748760322072","0.951638625905577","3.58302688598633"
"770","129","softImpute","1.08236358403808","0.79373815409567","0.0017399787902832"
"771","129","mice","0.70533776767628","0.895589089452463","0.347966194152832"
"772","129","imputePCA","0.706480327885693","0.872412901810519","0.0586988925933838"
"773","129","kNNimpute","1.16038010922651","0.783192359542424","0.000703096389770508"
"774","129","missForest","0.581644517391326","0.924191421735398","0.0548660755157471"
"775","130","impDi","0.547451152444594","0.967407892953171","3.58345293998718"
"776","130","softImpute","0.632621077350708","0.974033278756581","0.00332808494567871"
"777","130","mice","0.982106304385236","0.794279248707773","0.636979818344116"
"778","130","imputePCA","0.561372671592814","0.991749396883732","0.0257110595703125"
"779","130","kNNimpute","0.536546372598567","0.983155846988726","0.00065302848815918"
"780","130","missForest","0.61586203544355","0.9674696888812","0.0348639488220215"
"781","131","impDi","0.87705618152396","0.627937552109029","4.27051186561584"
"782","131","softImpute","0.733425436021382","0.743416315592309","0.0118560791015625"
"783","131","mice","0.964260998331669","0.538706369704798","0.349050045013428"
"784","131","imputePCA","0.763271601567905","0.691686279372265","0.0291061401367188"
"785","131","kNNimpute","1.16593378133818","0.529531678077747","0.000702142715454102"
"786","131","missForest","0.754244864582425","0.68066900097601","0.0438568592071533"
"787","132","impDi","0.457598403537122","0.91213534713034","3.29400300979614"
"788","132","softImpute","0.450271084956029","0.902160907550467","0.00291299819946289"
"789","132","mice","0.792173117669038","0.581389799732426","0.312747955322266"
"790","132","imputePCA","0.435652121103554","0.868986700964516","0.0258889198303223"
"791","132","kNNimpute","0.733905613533767","0.72875847894927","0.000853061676025391"
"792","132","missForest","0.367808957367134","0.923263836951979","0.0326888561248779"
"793","133","impDi","0.713935572742397","0.82216081941914","2.64784002304077"
"794","133","softImpute","0.626904499254207","0.878726784451478","0.00213789939880371"
"795","133","mice","1.25060221915196","0.752449947984375","0.266351938247681"
"796","133","imputePCA","0.621902615831018","0.88216793533532","0.0414221286773682"
"797","133","kNNimpute","0.934215204125727","0.752421675990526","0.000654935836791992"
"798","133","missForest","0.500414880334971","0.937208280368475","0.0378420352935791"
"799","134","impDi","0.581323090474748","0.914960431570519","3.14331603050232"
"800","134","softImpute","0.421527922442966","0.863591817089339","0.0013740062713623"
"801","134","mice","0.64038404206723","0.780166539410791","0.244313955307007"
"802","134","imputePCA","0.289211694588233","0.955345663953023","0.015883207321167"
"803","134","kNNimpute","1.36396002090705","0.765559492463487","0.000606060028076172"
"804","134","missForest","0.230556046197127","0.965541639663091","0.0486252307891846"
"805","135","impDi","0.72074341852275","0.810576292604832","2.728590965271"
"806","135","softImpute","0.778374402971557","0.910513614751254","0.00197005271911621"
"807","135","mice","0.43615878125075","0.84292706481009","0.329486131668091"
"808","135","imputePCA","0.654621559106995","0.938074279715515","0.0214939117431641"
"809","135","kNNimpute","0.744123949086724","0.855500987984137","0.000620841979980469"
"810","135","missForest","0.469465014262585","0.974055771004791","0.0385239124298096"
"811","136","impDi","0.429828934254716","0.88979322533463","3.19435214996338"
"812","136","softImpute","1.32869545127688","0.887547737570276","0.0176470279693604"
"813","136","mice","0.224666499522048","0.988096034546134","0.276422023773193"
"814","136","imputePCA","0.319584895862749","0.960580433630404","0.0362849235534668"
"815","136","kNNimpute","0.876482532882196","0.852642727261625","0.000648021697998047"
"816","136","missForest","0.402510261481143","0.908124779519184","0.0452628135681152"
"817","137","impDi","0.477072621249615","0.914443649732786","3.26288199424744"
"818","137","softImpute","0.616812945860656","0.824158948421538","0.00679397583007812"
"819","137","mice","0.777339017716662","0.64940552204257","0.273678064346313"
"820","137","imputePCA","0.405099127204579","0.916203477631306","0.0319747924804688"
"821","137","kNNimpute","0.766312923615288","0.702229958693831","0.000668048858642578"
"822","137","missForest","0.367324670319015","0.922249738951567","0.0389308929443359"
"823","138","impDi","0.716429649928752","0.812656200396316","3.77099895477295"
"824","138","softImpute","0.920968843821287","0.515241015748096","0.00314593315124512"
"825","138","mice","1.0150449376824","0.39002840585958","0.353795051574707"
"826","138","imputePCA","0.463687840445599","0.850252964117898","0.0589399337768555"
"827","138","kNNimpute","0.307723029390389","0.944247509971177","0.000692129135131836"
"828","138","missForest",NA,NA,"0.0371448993682861"
"829","139","impDi","1.08800365516745","0.928514361704043","3.22839903831482"
"830","139","softImpute","1.23682701793465","0.298010777793518","0.00247597694396973"
"831","139","mice","1.2794912276166","0.688262482009","0.276366949081421"
"832","139","imputePCA","0.857655532490348","0.969456172192657","0.029015064239502"
"833","139","kNNimpute","0.929188851197323","0.715882977434811","0.000625133514404297"
"834","139","missForest","0.412941902658956","0.994480995954225","0.0416760444641113"
"835","140","impDi","0.525317248864309","0.983404027618083","3.19342303276062"
"836","140","softImpute","0.623233152105027","0.926868238729989","0.00508999824523926"
"837","140","mice","0.621873624925344","0.931851171855827","0.240262031555176"
"838","140","imputePCA","0.444830046645062","0.977152686617484","0.019794225692749"
"839","140","kNNimpute","0.660493551606806","0.901244678974892","0.00061488151550293"
"840","140","missForest","0.360523851658203","0.996283167472467","0.0425760746002197"
"841","141","impDi","0.800523772578487","0.944064253487848","3.20959615707397"
"842","141","softImpute","0.70952178517028","0.879293844283774","0.0117740631103516"
"843","141","mice","0.881304612797996","0.833884273023264","0.307132005691528"
"844","141","imputePCA","0.678459527063905","0.87944494629921","0.162508964538574"
"845","141","kNNimpute","1.18903250990804","0.625908262840254","0.0012061595916748"
"846","141","missForest","0.738971537838301","0.916071759982784","0.0446600914001465"
"847","142","impDi","0.523878416769351","0.909374195235547","4.32864999771118"
"848","142","softImpute","0.555277505744038","0.89451921429349","0.00362706184387207"
"849","142","mice","0.182806035988894","0.966615006841508","0.344089031219482"
"850","142","imputePCA","0.409354415074865","0.886808653595114","0.0483031272888184"
"851","142","kNNimpute","0.698529773067076","0.760173848326885","0.00221490859985352"
"852","142","missForest","0.3637299283851","0.914903904511877","0.0491859912872314"
"853","143","impDi","0.866271079356967","0.872003761134897","3.19065880775452"
"854","143","softImpute","0.814296713936429","0.858135597493736","0.00171494483947754"
"855","143","mice","0.682083450328666","0.913824734653941","0.291863918304443"
"856","143","imputePCA","0.747762564563029","0.866557430848696","0.0306880474090576"
"857","143","kNNimpute","0.792070881461958","0.893438018115682","0.00108599662780762"
"858","143","missForest","0.782262948175306","0.865579023359535","0.03277587890625"
"859","144","impDi","0.623685383962653","0.883865907719483","3.06431794166565"
"860","144","softImpute","0.574857327940874","0.839931679522195","0.00201916694641113"
"861","144","mice","0.745518259904979","0.88085198471052","0.25704288482666"
"862","144","imputePCA","0.49304634770462","0.869672146202925","0.0290138721466064"
"863","144","kNNimpute","0.648731934605972","0.619829217894092","0.00060582160949707"
"864","144","missForest","0.40423642792395","0.955739108644883","0.0317540168762207"
"865","145","impDi","0.651852419807666","0.893891312398196","3.21803092956543"
"866","145","softImpute","0.690969990196889","0.891834049260138","0.00167202949523926"
"867","145","mice","0.948332668700002","0.8833907334798","0.277685880661011"
"868","145","imputePCA","0.566999679191608","0.857446634658912","0.0256690979003906"
"869","145","kNNimpute","1.20862048491345","0.766743388760711","0.000635862350463867"
"870","145","missForest","0.644091064211428","0.854745608866269","0.0408699512481689"
"871","146","impDi","0.440290922575089","0.856398716384626","3.19789505004883"
"872","146","softImpute","0.236986613436967","0.957320660895012","0.00231790542602539"
"873","146","mice","0.810161479285031","0.546000214876863","0.292542934417725"
"874","146","imputePCA","0.329309774029933","0.929890160196662","0.0208089351654053"
"875","146","kNNimpute","1.13008895065704","0.203974660021256","0.000600099563598633"
"876","146","missForest","0.271695840559986","0.962242766056019","0.052731990814209"
"877","147","impDi","1.42555535256251","0.189016420611487","4.21707606315613"
"878","147","softImpute","1.12598512159159","0.422619751914506","0.00725007057189941"
"879","147","mice","1.05760213587157","0.551167392117534","0.389261960983276"
"880","147","imputePCA","0.90695829101669","0.685749753544745","0.0229499340057373"
"881","147","kNNimpute","0.715005826125848","0.68822171488822","0.000772953033447266"
"882","147","missForest","1.07382279860631","0.451066350164126","0.0441520214080811"
"883","148","impDi","0.710734011673391","0.849627598158409","4.16966819763184"
"884","148","softImpute","0.735972709646847","0.807727702727193","0.00160908699035645"
"885","148","mice","0.60555096103281","0.869636859617534","0.348012208938599"
"886","148","imputePCA","0.516917532672522","0.865721192910271","0.02547287940979"
"887","148","kNNimpute","0.740813353310314","0.677108438337956","0.000715970993041992"
"888","148","missForest","0.719026068791976","0.861941915383284","0.0501101016998291"
"889","149","impDi","0.35854237851944","0.936973227300098","3.33912396430969"
"890","149","softImpute","0.374473238880686","0.944683875477134","0.00149321556091309"
"891","149","mice","1.03315133278346","0.551588662829609","0.306530952453613"
"892","149","imputePCA","0.328232933829956","0.949283162490864","0.0228488445281982"
"893","149","kNNimpute","0.60307313008946","0.816663470529647","0.000639915466308594"
"894","149","missForest","0.19105795468461","0.991825296669314","0.0451810359954834"
"895","150","impDi","0.378572860232049","0.935650199263098","4.25339698791504"
"896","150","softImpute","0.455104137625899","0.934665583822055","0.00594496726989746"
"897","150","mice","1.00772875820316","0.742960126811922","0.33415699005127"
"898","150","imputePCA","0.489641383946513","0.946577929198499","0.028339147567749"
"899","150","kNNimpute","0.844689081829049","0.770100021371233","0.00117397308349609"
"900","150","missForest","0.315614230954607","0.984468704244171","0.0431520938873291"
"901","151","impDi","0.500255794542144","0.971643984364095","3.65934491157532"
"902","151","softImpute","0.481918915129598","0.955532378784271","0.00247406959533691"
"903","151","mice","0.665229640094076","0.964528811277021","0.339801073074341"
"904","151","imputePCA","0.493225066502881","0.973740372308769","0.0395901203155518"
"905","151","kNNimpute","0.621435668464892","0.998540991697624","0.000744819641113281"
"906","151","missForest","0.439624953455526","0.981858605289674","0.0367128849029541"
"907","152","impDi","0.587478265231489","0.853163392356249","3.09071803092957"
"908","152","softImpute","0.759434351090824","0.89497519937895","0.00167584419250488"
"909","152","mice","0.529078731876805","0.965010399457208","0.310276031494141"
"910","152","imputePCA","0.580580197546227","0.940139326116636","0.0320591926574707"
"911","152","kNNimpute","0.783438285957875","0.935787904372088","0.000673055648803711"
"912","152","missForest","0.676232053741878","0.906942636041522","0.0374159812927246"
"913","153","impDi","0.569915552443008","0.899913064629281","3.65021300315857"
"914","153","softImpute","0.448400109770272","0.961548636136434","0.00236701965332031"
"915","153","mice","0.83997832294907","0.858834892718256","0.329853057861328"
"916","153","imputePCA","0.493699269937254","0.976270798806233","0.341896772384644"
"917","153","kNNimpute","0.554627550988949","0.972699492076851","0.000695943832397461"
"918","153","missForest","0.611461311122009","0.932614095912315","0.044219970703125"
"919","154","impDi","0.382056328958538","0.946538918963493","3.19686579704285"
"920","154","softImpute","0.56471219277568","0.935594891512396","0.0013730525970459"
"921","154","mice","0.515704614401705","0.937119275120937","0.285752058029175"
"922","154","imputePCA","0.346690045139693","0.99887727732719","0.0774250030517578"
"923","154","kNNimpute","0.563879065563097","0.968420959597974","0.000664949417114258"
"924","154","missForest","0.446311780656443","0.93402825212153","0.0428409576416016"
"925","155","impDi","0.435407179925237","0.794678746693212","2.65526103973389"
"926","155","softImpute","1.89336725895774","0.0348772938847816","0.0059199333190918"
"927","155","mice","0.481797470553695","0.741991014383149","0.253048181533813"
"928","155","imputePCA","0.419759413440623","0.829475651066328","0.0226571559906006"
"929","155","kNNimpute","0.399808505042212","0.892420485967157","0.000616073608398438"
"930","155","missForest","0.374427832738189","0.841485304633664","0.0371530055999756"
"931","156","impDi","0.440177095849888","0.959831386658056","3.39475393295288"
"932","156","softImpute","0.546796186917449","0.941300633573001","0.00235891342163086"
"933","156","mice","0.706134215108558","0.906365655916192","0.270594120025635"
"934","156","imputePCA","0.358362348105168","0.911928220330155","0.0267789363861084"
"935","156","kNNimpute","1.21267550057408","0.674018959924995","0.000741958618164062"
"936","156","missForest","0.395959229125219","0.985838954044559","0.0362169742584229"
"937","157","impDi","0.728660086384659","0.693322493284977","4.12671113014221"
"938","157","softImpute","0.359326060384349","0.899526391204663","0.00176906585693359"
"939","157","mice","0.443915000087382","0.90357489554446","0.354160070419312"
"940","157","imputePCA","0.558539166970851","0.810995224977414","0.0411331653594971"
"941","157","kNNimpute","0.625934539379092","0.641797891068727","0.000709056854248047"
"942","157","missForest","0.396181664061607","0.918899389685042","0.0441389083862305"
"943","158","impDi","0.586638438376306","0.883293621965113","3.69487905502319"
"944","158","softImpute","0.8721829765515","0.860292864162945","0.00120401382446289"
"945","158","mice","0.797678287765396","0.858655260678552","0.320343971252441"
"946","158","imputePCA","0.50502124227953","0.859471722772567","0.0308010578155518"
"947","158","kNNimpute","0.964724337268684","0.344760603252467","0.000720977783203125"
"948","158","missForest","0.68863377225453","0.901311225498719","0.0448770523071289"
"949","159","impDi","0.243167417338059","0.925219043976113","3.18245005607605"
"950","159","softImpute","0.397589278608524","0.860019270507673","0.00248312950134277"
"951","159","mice","0.983090952750629","0.010061653895908","0.256861925125122"
"952","159","imputePCA","0.427128068898686","0.910743253050145","0.0483369827270508"
"953","159","kNNimpute","0.527321225819629","0.710381202761685","0.000641107559204102"
"954","159","missForest","0.27723380827929","0.957448724735553","0.0384008884429932"
"955","160","impDi","0.154360818067316","0.992053687302717","3.61311197280884"
"956","160","softImpute","0.323122654638079","0.962654503708261","0.00246691703796387"
"957","160","mice","0.790467952441598","0.896320491000969","0.326035976409912"
"958","160","imputePCA","0.252060940767023","0.97221489006101","0.0434508323669434"
"959","160","kNNimpute","0.327771676096711","0.954584179879241","0.000797033309936523"
"960","160","missForest","0.1420700679626","0.99182968835187","0.0300140380859375"
"961","161","impDi","0.68542414897734","0.897113597137359","3.72533416748047"
"962","161","softImpute","0.963227319205952","0.803726184635747","0.00209188461303711"
"963","161","mice","1.80666710771586","0.487722976147416","0.359964847564697"
"964","161","imputePCA","0.563031258742405","0.890919137945073","0.0431671142578125"
"965","161","kNNimpute","0.952888314381579","0.83340168232776","0.000738859176635742"
"966","161","missForest","0.416233232264927","0.96263722505607","0.0324020385742188"
"967","162","impDi","0.90874185421984","0.904057637702787","3.32177114486694"
"968","162","softImpute","1.22064193682038","0.730575854862506","0.00130414962768555"
"969","162","mice","0.883154358368602","0.907450341349448","0.281399011611938"
"970","162","imputePCA","0.889550365548853","0.843977539668727","0.0287060737609863"
"971","162","kNNimpute","0.760588194131235","0.915552000088039","0.000644922256469727"
"972","162","missForest","0.765194161439067","0.94023493452325","0.0737509727478027"
"973","163","impDi","0.824905991578796","0.797732984515026","4.35428094863892"
"974","163","softImpute","0.618410004391336","0.790472673262802","0.00188803672790527"
"975","163","mice","0.557467009540576","0.824855379387823","0.385699033737183"
"976","163","imputePCA","0.512241267793981","0.843768180443564","0.0591959953308105"
"977","163","kNNimpute","0.756297982234595","0.709531067137081","0.00101208686828613"
"978","163","missForest",NA,NA,"0.0760469436645508"
"979","164","impDi","0.85511155997339","0.64792863226733","3.72407007217407"
"980","164","softImpute","0.463634144068964","0.886963321090534","0.00153779983520508"
"981","164","mice","0.872306758587514","0.516152570101505","0.305365800857544"
"982","164","imputePCA","0.527679544368265","0.822193633322021","0.0259521007537842"
"983","164","kNNimpute","1.29101969737312","0.251927874051354","0.000686168670654297"
"984","164","missForest","0.613374178868638","0.77374479386468","0.0497128963470459"
"985","165","impDi","0.471666142646866","0.947448951190028","4.15991902351379"
"986","165","softImpute","0.671103403326545","0.856065118793472","0.00130510330200195"
"987","165","mice","0.475249874651468","0.839133294373403","0.350883960723877"
"988","165","imputePCA","0.452655728384087","0.863067247147721","0.0495929718017578"
"989","165","kNNimpute","0.759164510598187","0.698453001808028","0.000730991363525391"
"990","165","missForest","0.393507947519742","0.946497240582173","0.0521769523620605"
"991","166","impDi","0.601190767570936","0.921819662452408","3.66736507415771"
"992","166","softImpute","0.670384287709308","0.913405397671963","0.0110189914703369"
"993","166","mice","0.802707942465584","0.77274758223026","0.351267099380493"
"994","166","imputePCA","0.554554710939787","0.948120296255889","0.0450530052185059"
"995","166","kNNimpute","1.24864646639121","0.519887930670791","0.000670909881591797"
"996","166","missForest","0.529155686167451","0.927862932154577","0.0479629039764404"
"997","167","impDi","0.614188752656007","0.67530813348743","4.18297100067139"
"998","167","softImpute","0.604937124878933","0.740236066082154","0.00187492370605469"
"999","167","mice","0.942101325418976","0.231907252726881","0.308556795120239"
"1000","167","imputePCA","0.552639806261171","0.76604716908878","0.0305860042572021"
"1001","167","kNNimpute","0.545558669163516","0.85720222449148","0.000818967819213867"
"1002","167","missForest","0.484181848994285","0.793184828653392","0.059222936630249"
"1003","168","impDi","0.719462932166996","0.650272695831994","2.65842294692993"
"1004","168","softImpute","1.05236685342576","0.297159920592785","0.00391912460327148"
"1005","168","mice","0.997056070217271","0.422978835017899","0.296495914459229"
"1006","168","imputePCA","0.450198945070399","0.871831070374722","0.0299150943756104"
"1007","168","kNNimpute","0.395588308176682","0.895503102259639","0.000653982162475586"
"1008","168","missForest","0.544203826802354","0.846781542584462","0.0442321300506592"
"1009","169","impDi","0.512516856784193","0.821527580303363","3.12594890594482"
"1010","169","softImpute","2.38270491712691","0.600334839544878","0.00675010681152344"
"1011","169","mice","0.67330514241235","0.589248477001525","0.269469022750854"
"1012","169","imputePCA","0.430689769560083","0.883072437198942","0.0400481224060059"
"1013","169","kNNimpute","0.583210694858608","0.98433605014396","0.000709056854248047"
"1014","169","missForest","0.31419061131124","0.989045700488911","0.0327041149139404"
"1015","170","impDi","0.59088025598754","0.980455966644485","3.25725817680359"
"1016","170","softImpute","1.02425786897247","0.656250806778799","0.0031580924987793"
"1017","170","mice","0.596813744586701","0.73494445807972","0.29247784614563"
"1018","170","imputePCA","0.330016266742038","0.964361784236069","0.0285720825195312"
"1019","170","kNNimpute","0.274675967656124","0.970295228148647","0.00073695182800293"
"1020","170","missForest","0.463697905312237","0.986695534070109","0.0486340522766113"
"1021","171","impDi","1.21028869472282","0.0558078530325773","3.77186703681946"
"1022","171","softImpute","1.3153650265553","0.0213575832535881","0.00293684005737305"
"1023","171","mice","1.42989211411748","0.0367762227764858","0.394773006439209"
"1024","171","imputePCA","1.07413624319039","0.153136252049717","0.0646491050720215"
"1025","171","kNNimpute","0.975015038921785","0.323473827692791","0.000710964202880859"
"1026","171","missForest","1.06914704422526","0.103048359615864","0.0387871265411377"
"1027","172","impDi","0.630785519815902","0.718024485857292","3.31480693817139"
"1028","172","softImpute","0.569780296526473","0.769760157234924","0.0024571418762207"
"1029","172","mice","0.727454952072793","0.610992907658376","0.305180072784424"
"1030","172","imputePCA","0.552629028329599","0.765514168546246","0.0307478904724121"
"1031","172","kNNimpute","1.26833619652417","0.197729978108702","0.000768899917602539"
"1032","172","missForest","0.514185533337991","0.786492757198979","0.0488030910491943"
"1033","173","impDi","0.337074658568233","0.956838269830227","3.31609010696411"
"1034","173","softImpute","0.660489396532453","0.653790648818493","0.00159406661987305"
"1035","173","mice","0.384088539988166","0.805607546675344","0.309298992156982"
"1036","173","imputePCA","0.17538619942991","0.959025803845098","0.0406689643859863"
"1037","173","kNNimpute","0.614334109765881","0.693808395762027","0.000672101974487305"
"1038","173","missForest","0.169294551349281","0.96396135157767","0.0448758602142334"
"1039","174","impDi","0.353918474573164","0.744737192810527","3.21638798713684"
"1040","174","softImpute","0.583484118958897","0.47957743962841","0.0014960765838623"
"1041","174","mice","0.300852797899799","0.787504821602987","0.304625988006592"
"1042","174","imputePCA","0.570211735207412","0.625636890764561","0.0228590965270996"
"1043","174","kNNimpute","0.648316444663184","0.32795426798166","0.000620126724243164"
"1044","174","missForest","0.338855768081355","0.75146698785034","0.0423572063446045"
"1045","175","impDi","0.74214781883517","0.981025635703093","3.94361186027527"
"1046","175","softImpute","0.563345123140988","0.916929475830977","0.00337910652160645"
"1047","175","mice","0.652306816791602","0.927357869125704","0.324429988861084"
"1048","175","imputePCA","0.434621239732334","0.972595882640721","0.0190129280090332"
"1049","175","kNNimpute","1.1415109942648","0.803462163811661","0.00079798698425293"
"1050","175","missForest","0.564365541378753","0.990337673128852","0.0437769889831543"
"1051","176","impDi","0.461624213065093","0.933225934409154","3.2223699092865"
"1052","176","softImpute","0.604289618800862","0.869515836889767","0.00207901000976562"
"1053","176","mice","0.295920653698801","0.951420943657696","0.298862218856812"
"1054","176","imputePCA","0.406910197353285","0.912793288320465","0.3732750415802"
"1055","176","kNNimpute","1.09954217493733","0.586481520860125","0.000638961791992188"
"1056","176","missForest","0.262547607213646","0.966852606018168","0.0480890274047852"
"1057","177","impDi","0.833014427563681","0.738359404384996","4.13689804077148"
"1058","177","softImpute","0.925740495156946","0.732141041243182","0.00234818458557129"
"1059","177","mice","0.834633276607384","0.814787430186422","0.371577024459839"
"1060","177","imputePCA","0.70241959934631","0.79691734355445","0.0454599857330322"
"1061","177","kNNimpute","0.636043428732001","0.770593020614006","0.00073695182800293"
"1062","177","missForest","0.512312293039421","0.85137651904585","0.0498809814453125"
"1063","178","impDi","0.5556361468151","0.948881624960724","3.35711598396301"
"1064","178","softImpute","0.542521493801773","0.89429857878211","0.00273609161376953"
"1065","178","mice","0.407120983989988","0.910766090838318","0.243291854858398"
"1066","178","imputePCA","0.480044584899424","0.92324097480109","0.0148811340332031"
"1067","178","kNNimpute","0.925689054983391","0.861718304399174","0.000586986541748047"
"1068","178","missForest","0.513714926894665","0.92898962848192","0.0302588939666748"
"1069","179","impDi","0.131043474752708","0.987387758980609","3.75516700744629"
"1070","179","softImpute","0.882861174347508","0.847983816767333","0.0014650821685791"
"1071","179","mice","0.416160661994538","0.76776307561994","0.327948093414307"
"1072","179","imputePCA","0.493186779355438","0.94190684245928","0.0271999835968018"
"1073","179","kNNimpute","0.74229961596038","0.865745387429834","0.000655889511108398"
"1074","179","missForest","0.0747717797807542","0.998001344919084","0.0497729778289795"
"1075","180","impDi","0.751729402021022","0.81202339312658","3.28386402130127"
"1076","180","softImpute","0.640081473839612","0.869948394223986","0.00106406211853027"
"1077","180","mice","0.320713486949945","0.956803030657479","0.254157066345215"
"1078","180","imputePCA","0.591645840252707","0.857692864876965","0.0242099761962891"
"1079","180","kNNimpute","1.09642063341642","0.745032119934848","0.000730991363525391"
"1080","180","missForest","0.782120425448655","0.773312888299112","0.0349819660186768"
"1081","181","impDi","0.418369143404357","0.944212001304867","4.23835897445679"
"1082","181","softImpute","0.288850278942668","0.872934666329204","0.00183606147766113"
"1083","181","mice","0.593682422377275","0.206604000506199","0.339473962783813"
"1084","181","imputePCA","0.197704253432131","0.994406378318458","0.060791015625"
"1085","181","kNNimpute","0.444147094757723","0.934220298059368","0.000741004943847656"
"1086","181","missForest",NA,NA,"0.062514066696167"
"1087","182","impDi","0.440290922575089","0.856398716384626","3.36817693710327"
"1088","182","softImpute","0.239147384527082","0.956300059935154","0.0028989315032959"
"1089","182","mice","0.60664343747999","0.666929210040248","0.268818140029907"
"1090","182","imputePCA","0.329309774029933","0.929890160196662","0.0197281837463379"
"1091","182","kNNimpute","1.13008895065704","0.203974660021256","0.000579118728637695"
"1092","182","missForest","0.367559917116439","0.940330949988973","0.0418701171875"
"1093","183","impDi","0.428868746808637","0.798625920044369","3.16366600990295"
"1094","183","softImpute","0.642393254922675","0.662043283751635","0.00334787368774414"
"1095","183","mice","0.369029949337026","0.80539817792833","0.265920877456665"
"1096","183","imputePCA","0.34919427607801","0.986681832846984","0.029655933380127"
"1097","183","kNNimpute","0.741711204006047","0.650510606841802","0.000686168670654297"
"1098","183","missForest","0.310129295098823","0.863266701716495","0.0375180244445801"
"1099","184","impDi","1.01846775809147","0.808812186074125","3.204097032547"
"1100","184","softImpute","1.11916630675324","0.762976517550466","0.00238299369812012"
"1101","184","mice","0.848890185464133","0.834477906303485","0.366631031036377"
"1102","184","imputePCA","1.11227389676982","0.765977830375757","0.0659189224243164"
"1103","184","kNNimpute","0.889921056453535","0.811098611526897","0.00108790397644043"
"1104","184","missForest","0.993129736310186","0.819674033838658","0.0377919673919678"
"1105","185","impDi","0.640731757889293","0.88675720071487","3.17288398742676"
"1106","185","softImpute","0.68876549538652","0.876740850124515","0.00194001197814941"
"1107","185","mice","0.94631094173896","0.867126791623608","0.299465894699097"
"1108","185","imputePCA","0.505949952935713","0.899669837914452","0.0260169506072998"
"1109","185","kNNimpute","0.999771845586842","0.551683908314696","0.00070500373840332"
"1110","185","missForest","0.762573091557284","0.864889088322055","0.0553851127624512"
"1111","186","impDi","0.446275691934025","0.693745038286187","4.15458106994629"
"1112","186","softImpute","0.457264268393894","0.730837628207635","0.00141406059265137"
"1113","186","mice","0.433169413470204","0.732303070977843","0.334084987640381"
"1114","186","imputePCA","0.430364977641253","0.732969568209709","0.0615730285644531"
"1115","186","kNNimpute","0.865228558520941","0.317646161913726","0.00065302848815918"
"1116","186","missForest","0.609894938719737","0.530510570528092","0.0483918190002441"
"1117","187","impDi","0.494825857491749","0.840112934462775","3.8181722164154"
"1118","187","softImpute","0.293477091420739","0.946646545154756","0.00281310081481934"
"1119","187","mice","0.5759990441264","0.753497456708644","0.30180811882019"
"1120","187","imputePCA","0.37937972340153","0.921962031548347","0.0233428478240967"
"1121","187","kNNimpute","1.03373343673411","0.307271166803416","0.000826120376586914"
"1122","187","missForest","0.283348136723998","0.949775135656213","0.0403571128845215"
"1123","188","impDi","0.333547068295695","0.910332385221951","3.38233709335327"
"1124","188","softImpute","0.492843100560087","0.876256432948428","0.00685906410217285"
"1125","188","mice","0.339472010225742","0.960463713331635","0.302084922790527"
"1126","188","imputePCA","0.225031669286601","0.973673825782707","0.0372960567474365"
"1127","188","kNNimpute","0.264266079529778","0.989905190598356","0.000729084014892578"
"1128","188","missForest","0.171083401982668","0.99209262369487","0.0345580577850342"
"1129","189","impDi","0.672399993512323","0.932624937510259","2.92477107048035"
"1130","189","softImpute","0.559515548906819","0.932289753043419","0.00162410736083984"
"1131","189","mice","0.885329998844415","0.866561032505169","0.267529010772705"
"1132","189","imputePCA","0.543453420361802","0.961074398141997","0.0389039516448975"
"1133","189","kNNimpute","0.983407028101335","0.743657260913596","0.00070500373840332"
"1134","189","missForest","0.573283302057476","0.953960813763229","0.0279648303985596"
"1135","190","impDi","0.611106200193331","0.66362873438047","3.34260606765747"
"1136","190","softImpute","0.712491253632934","0.779361408177975","0.00230193138122559"
"1137","190","mice","1.23322176824192","2.26374655233261e-05","0.304847002029419"
"1138","190","imputePCA","0.549898441635355","0.878601000829826","0.0295472145080566"
"1139","190","kNNimpute","0.372141666121766","0.938604356674647","0.000797033309936523"
"1140","190","missForest","0.542099806121002","0.776007633333994","0.0418431758880615"
"1141","191","impDi","0.915580925139406","0.787886753041372","3.17881202697754"
"1142","191","softImpute","2.1605719891345","0.000533639146555396","0.00709295272827148"
"1143","191","mice","0.964054051893536","0.826632529983147","0.278265953063965"
